Loading files... 
  Starting freebase_mtr100_mte100-train.txt
  Finished freebase_mtr100_mte100-train.txt, still running: 0
Loaded 483142 facts in 3.69 s using -213 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.040005001	0.445682451	0.49689441	640	1436	1288	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.034816852	0.247665629	0.273979341	557	2249	2033	?b	0.0	0.0	0.0
?e  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.021127641	0.388059701	0.433889602	338	871	779	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.512314039	0.185161757	0.188821822	8196	44264	43406	?b	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?a  ?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.446430804	0.260343382	0.267871878	7142	27433	26662	?b	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?b  ?e  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.025690711	0.099419448	0.102137177	411	4134	4024	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /film/film/produced_by  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.025315664	0.117561684	0.132137031	405	3445	3065	?b	0.0	0.0	0.0
?e  /film/film/produced_by  ?a  ?e  /film/film/produced_by  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.014064258	0.210871603	0.247797357	225	1067	908	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?e  /film/film/produced_by  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.013064133	0.121370499	0.138136153	209	1722	1513	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.04631829	0.237804878	0.265496238	741	3116	2791	?b	0.0	0.0	0.0
?e  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a  ?e  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.035504438	0.243150685	0.289205703	568	2336	1964	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?e  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.035004376	0.290305858	0.319270239	560	1929	1754	?b	0.0	0.0	0.0
?e  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.020752594	0.381171068	0.429495472	332	871	773	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /film/film/written_by  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.013189149	0.094916779	0.119141728	211	2223	1771	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /film/film/directed_by  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.010376297	0.072017354	0.10018105	166	2305	1657	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /tv/tv_program/program_creator  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.013314164	0.239057239	0.265255293	213	891	803	?b	0.0	0.0	0.0
?e  /tv/tv_program/program_creator  ?b  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.010188774	0.468390805	0.532679739	163	348	306	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.877297162	0.157089452	0.157089452	14035	89344	89344	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.508438555	0.18376107	0.18376107	8134	44264	44264	?b	0.0	0.0	0.0
Mining done in 1 min, 8 s
Total time 1 min, 11 s
636 rules mined.
